N,X,Y,TAZ,TAZdist
27368,5989616.84000,2105148.19000,526,0.000
27369,5989904.24000,2105839.83000,542,0.000
27370,5989593.43000,2105829.20000,532,0.000
27371,5990499.49000,2106539.49000,211,0.000
27372,5990175.51000,2106528.39000,211,0.000
27373,5990475.79000,2107228.21000,222,0.000
27374,5990151.22000,2107216.69000,222,0.000
27375,5989881.33000,2106518.31000,556,0.000
27376,5989570.09000,2106507.65000,542,0.000
27377,5989857.11000,2107205.12000,582,0.000
27378,5989546.47000,2107194.15000,556,0.000
27379,5989089.44000,2102409.61000,508,0.000
27380,5988778.87000,2102398.94000,506,0.000
27381,5989066.32000,2103089.01000,511,0.000
27382,5988755.74000,2103078.38000,508,0.000
27383,5988469.95000,2102388.32000,508,0.000
27384,5988446.83000,2103067.81000,511,0.000
27385,5989353.16000,2103780.34000,516,0.000
27386,5989042.84000,2103769.67000,511,0.000
27387,5989330.53000,2104457.92000,516,0.000
27388,5989020.38000,2104447.30000,525,0.000
27389,5988733.03000,2103759.03000,515,0.000
27390,5988422.18000,2103748.35000,515,0.000
27391,5988709.71000,2104436.66000,515,0.000
27392,5988399.82000,2104426.04000,525,0.000
27393,5988158.99000,2102377.64000,506,0.000
27394,5988135.86000,2103057.17000,512,0.000
27395,5987849.14000,2102366.99000,506,0.000
27396,5987826.01000,2103046.56000,512,0.000
27397,5987538.53000,2102356.32000,512,0.000
27398,5987230.37000,2102345.56000,505,0.000
27399,5987515.40000,2103035.93000,505,0.000
27400,5987207.23000,2103025.38000,505,0.000
27401,5988112.64000,2103737.72000,511,0.000
27402,5987802.40000,2103727.06000,551,0.000
27403,5988089.33000,2104415.41000,551,0.000
27404,5987779.08000,2104404.79000,551,0.000
27405,5987492.36000,2103716.40000,510,0.000
27406,5987183.26000,2103705.79000,175,0.000
27407,5987467.93000,2104394.13000,175,0.000
27408,5987159.13000,2104383.55000,187,0.000
27409,5989307.14000,2105137.57000,532,0.000
27410,5988997.00000,2105126.94000,525,0.000
27411,5989283.71000,2105818.60000,542,0.000
27412,5988973.57000,2105807.99000,531,0.000
27413,5988686.33000,2105116.28000,531,0.000
27414,5988376.44000,2105105.65000,525,0.000
27415,5988662.90000,2105797.36000,541,0.000
27416,5988353.01000,2105786.76000,541,0.000
27417,5989260.37000,2106497.04000,555,0.000
27418,5988950.23000,2106486.42000,541,0.000
27419,5989236.73000,2107184.35000,582,0.000
27420,5988926.57000,2107173.98000,555,0.000
27421,5988639.56000,2106475.78000,555,0.000
27422,5988329.67000,2106465.16000,541,0.000
27423,5988615.94000,2107162.44000,555,0.000
27424,5988306.08000,2107150.93000,555,0.000
27425,5988065.95000,2105095.01000,551,0.000
27426,5987755.71000,2105084.37000,551,0.000
27427,5988042.52000,2105776.14000,531,0.000
27428,5987732.27000,2105765.52000,552,0.000
27429,5987444.85000,2105073.71000,187,0.000
27430,5987135.86000,2105063.11000,198,0.000
27431,5987422.23000,2105754.92000,552,0.000
27432,5987113.13000,2105744.34000,208,0.000
27433,5988019.18000,2106454.53000,555,0.000
27434,5987708.93000,2106443.90000,552,0.000
27435,5987995.54000,2107141.69000,555,0.000
27436,5987685.30000,2107130.74000,552,0.000
27437,5987398.89000,2106433.28000,220,0.000
27438,5987089.79000,2106422.69000,208,0.000
27439,5987375.29000,2107119.22000,220,0.000
27440,5987067.14000,2107108.25000,220,0.000
27441,5990140.22000,2107440.73000,583,0.000
27442,5991327.81000,2107777.80000,583,0.000
27443,5991515.12000,2107948.69000,920,0.000
27444,5991813.06000,2109982.69000,583,0.000
27446,5991786.05000,2110662.27000,262,0.000
27447,5991658.22000,2109977.02000,594,0.000
27448,5991632.89000,2110656.71000,594,0.000
27449,5991331.15000,2109965.05000,594,0.000
27450,5991306.41000,2110644.86000,613,0.000
27451,5991250.81000,2109272.28000,583,0.000
27452,5990530.81000,2109225.13000,583,0.000
27453,5991006.22000,2109953.15000,582,0.000
27454,5990981.48000,2110633.07000,613,0.000
27456,5990698.76000,2109941.90000,582,0.000
27457,5990673.41000,2110621.89000,593,0.000
27459,5989482.12000,2108073.65000,582,0.000
27460,5989880.12000,2107393.13000,582,0.000
27461,5988698.11000,2107728.99000,582,0.000
27462,5990386.13000,2109930.45000,582,0.000
27463,5990361.37000,2110610.56000,612,0.000
27464,5989442.47000,2109070.13000,582,0.000
27465,5989562.50000,2108842.18000,582,0.000
27466,5987832.07000,2108324.67000,582,0.000
27468,5990075.77000,2109919.09000,593,0.000
27469,5990051.64000,2110599.32000,612,0.000
27470,5989766.19000,2109907.76000,593,0.000
27471,5989741.63000,2110588.07000,612,0.000
27472,5991761.51000,2111341.99000,262,0.000
27473,5991607.57000,2111336.41000,613,0.000
27474,5991281.68000,2111324.60000,617,0.000
27475,5991737.04000,2112019.84000,284,0.000
27476,5991582.31000,2112014.30000,635,0.000
27477,5990952.80900,2111315.11200,617,0.000
27478,5991257.02000,2112002.64000,617,0.000
27479,5990932.08000,2111991.00000,617,0.000
27480,5991557.94000,2112716.61000,297,0.000
27481,5991863.86375,2112727.15046,284,0.000
27482,5991841.43000,2113426.45000,298,0.000
27483,5991711.77000,2112722.49000,635,0.000
27484,5991686.42000,2113423.28000,306,0.000
27485,5991532.12000,2113417.59000,306,0.000
27486,5991228.57000,2112703.38000,635,0.000
27487,5990910.06000,2112693.04000,297,0.000
27488,5991214.35000,2113155.76000,297,0.000
27489,5991206.40000,2113408.10000,306,0.000
27491,5990880.95000,2113396.10000,306,0.000
27492,5990648.07000,2111301.65000,613,0.000
27493,5990336.62000,2111290.36000,616,0.000
27494,5990622.79000,2111979.91000,616,0.000
27495,5990311.92000,2111968.77000,634,0.000
27496,5990027.52000,2111279.16000,612,0.000
27497,5989717.08000,2111267.92000,612,0.000
27498,5990003.45000,2111957.72000,616,0.000
27499,5989692.57000,2111946.58000,616,0.000
27500,5990595.99000,2112680.48000,634,0.000
27501,5990286.35000,2112673.83000,297,0.000
27502,5990571.14000,2113383.95000,297,0.000
27503,5990262.28000,2113373.95000,297,0.000
27504,5989978.18000,2112659.06000,297,0.000
27505,5989666.32000,2112648.72000,282,0.000
27506,5989952.96000,2113361.48000,677,0.000
27507,5989642.83000,2113350.70000,677,0.000
27508,5989457.31000,2109896.45000,582,0.000
27509,5989432.55000,2110576.86000,261,0.000
27510,5989146.53000,2109885.07000,261,0.000
27511,5989122.17000,2110565.59000,261,0.000
27513,5988836.90000,2109873.74000,582,0.000
27514,5988812.34000,2110554.35000,260,0.000
27515,5988527.28000,2109862.40000,582,0.000
27516,5988502.51000,2110543.10000,260,0.000
27517,5986193.10000,2107286.67000,582,0.000
27518,5985646.70000,2107565.89000,582,0.000
27519,5988216.24000,2109851.17000,582,0.000
27520,5988192.59000,2110531.85000,260,0.000
27521,5987907.30000,2109840.00000,251,0.000
27522,5987882.64000,2110520.60000,260,0.000
27524,5986582.13000,2109276.01000,582,0.000
27525,5987597.14000,2109828.80000,251,0.000
27526,5987572.68000,2110509.36000,260,0.000
27527,5987289.24000,2109817.67000,582,0.000
27528,5987264.48000,2110498.17000,251,0.000
27529,5989407.82000,2111256.71000,261,0.000
27530,5989097.83000,2111245.48000,261,0.000
27531,5989383.12000,2111935.49000,282,0.000
27532,5989073.53000,2111924.39000,282,0.000
27533,5988787.81000,2111234.25000,274,0.000
27534,5988477.78000,2111223.02000,274,0.000
27535,5988763.31000,2111913.28000,280,0.000
27536,5988453.07000,2111902.16000,274,0.000
27537,5989357.42000,2112635.42000,282,0.000
27538,5989049.26000,2112622.13000,282,0.000
27539,5989332.03000,2113339.63000,677,0.000
27540,5989022.52000,2113327.28000,315,0.000
27541,5988738.14000,2112615.48000,282,0.000
27542,5988428.49000,2112605.14000,280,0.000
27543,5988711.53000,2113319.79000,676,0.000
27544,5988402.45000,2113309.91000,661,0.000
27545,5988168.07000,2111211.80000,274,0.000
27546,5987858.02000,2111200.27000,274,0.000
27547,5988143.57000,2111891.07000,280,0.000
27548,5987833.40000,2111879.95000,274,0.000
27549,5987548.25000,2111189.10000,274,0.000
27550,5987239.75000,2111177.99000,260,0.000
27551,5987523.82000,2111868.86000,280,0.000
27552,5987215.01000,2111857.79000,280,0.000
27553,5988118.85000,2112593.32000,661,0.000
27554,5987807.73000,2112580.03000,661,0.000
27555,5988092.75000,2113297.85000,314,0.000
27556,5987782.89000,2113285.89000,661,0.000
27557,5987498.09000,2112570.42000,280,0.000
27558,5987189.19000,2112560.08000,660,0.000
27559,5987472.06000,2113273.90000,661,0.000
27560,5996505.40000,2114606.36000,323,0.000
27561,5996187.03000,2114561.69000,697,0.000
27562,5995569.45000,2113796.25000,312,0.000
27563,5995868.58000,2114517.55000,323,0.000
27564,5995553.09000,2114245.39000,697,0.000
27565,5995224.50000,2114233.11000,312,0.000
27566,5995544.82000,2114472.39000,312,0.000
27567,5996220.04000,2114912.25000,323,0.000
27568,5996648.77000,2115300.22000,323,0.000
27569,5996267.68000,2114573.21000,697,0.000
27570,5995529.75000,2114815.64000,323,0.000
27571,5996173.72000,2115234.13000,323,0.000
27572,5996129.54000,2115552.00000,323,0.000
27573,5996559.84000,2115940.01000,756,0.000
27574,5995517.02000,2115142.75000,323,0.000
27575,5995505.24000,2115465.13000,323,0.000
27576,5996084.79000,2115873.91000,755,0.000
27577,5995217.40000,2114427.12000,328,0.000
27578,5995525.10000,2114921.57000,323,0.000
27579,5995199.80000,2114910.86000,328,0.000
27581,5995493.31000,2115791.61000,328,0.000
27582,5994915.91000,2114221.59000,312,0.000
27583,5994909.99000,2114384.24000,312,0.000
27584,5994891.26000,2114899.23000,328,0.000
27585,5994603.52000,2114209.92000,312,0.000
27586,5994294.90000,2114197.81000,324,0.000
27587,5994599.00000,2114340.86000,328,0.000
27588,5994580.10000,2114888.26000,328,0.000
27593,5993673.94000,2114209.65000,729,0.000
27594,5994291.26000,2114297.94000,324,0.000
27595,5994270.21000,2114877.84000,324,0.000
27596,5993981.32000,2114254.70000,729,0.000
27597,5993985.78000,2114181.00000,729,0.000
27598,5993959.09000,2114865.74000,728,0.000
27599,5993366.02000,2114166.22000,729,0.000
27600,5993650.52000,2114856.52000,728,0.000
27601,5993340.94000,2114841.47000,722,0.000
27606,5993056.57000,2114155.65000,307,0.000
27607,5992745.48000,2114144.81000,722,0.000
27608,5993032.08000,2114835.33000,721,0.000
27609,5992720.75000,2114823.36000,721,0.000
27610,5992436.51000,2114133.78000,722,0.000
27611,5992125.95000,2114122.73000,307,0.000
27612,5992411.54000,2114813.32000,721,0.000
27613,5992101.77000,2114801.66000,722,0.000
27619,5991816.30000,2114111.71000,307,0.000
27620,5991661.83000,2114104.98000,306,0.000
27621,5991507.35000,2114098.25000,316,0.000
27622,5991482.60000,2114778.61000,717,0.000
27623,5991181.71000,2114086.54000,316,0.000
27624,5990856.23000,2114074.84000,316,0.000
27625,5991156.39000,2114767.25000,717,0.000
27626,5990832.06000,2114753.50000,316,0.000
27627,5991792.01000,2114788.62000,721,0.000
27628,5991664.61000,2114784.50000,722,0.000
27631,5990547.85000,2114063.75000,316,0.000
27632,5990237.59000,2114052.59000,316,0.000
27633,5990522.16000,2114740.67000,316,0.000
27634,5990212.96000,2114729.55000,716,0.000
27635,5989928.22000,2114041.46000,306,0.000
27636,5989618.10000,2114030.31000,315,0.000
27637,5989903.59000,2114718.41000,316,0.000
27638,5989593.47000,2114707.25000,716,0.000
27643,5989307.31000,2114019.13000,315,0.000
27644,5988998.99000,2114008.05000,315,0.000
27645,5989282.68000,2114696.11000,716,0.000
27646,5988973.42000,2114684.62000,716,0.000
27647,5988686.90000,2113996.82000,315,0.000
27648,5988378.50000,2113985.73000,314,0.000
27649,5988662.29000,2114673.07000,716,0.000
27651,5988961.24000,2115006.77000,716,0.000
27653,5988067.60000,2113974.61000,314,0.000
27654,5988351.39000,2114665.06000,719,0.000
27655,5988042.41000,2114653.94000,314,0.000
27656,5987755.83000,2113963.47000,314,0.000
27657,5987448.62000,2113952.49000,314,0.000
27658,5987731.20000,2114642.74000,314,0.000
27659,5987423.84000,2114631.68000,720,0.000
27660,5988338.91000,2115096.74000,719,0.000
27662,5988017.67000,2115334.01000,758,0.000
27663,5988008.06000,2115598.01000,758,0.000
27664,5988050.11000,2115814.65000,758,0.000
27665,5988218.80000,2115819.71000,758,0.000
27668,5987706.56000,2115322.35000,758,0.000
27669,5987696.86000,2115589.96000,758,0.000
27670,5987399.13000,2115310.83000,758,0.000
27671,5987525.38000,2115766.39000,758,0.000
27673,5986914.89000,2102334.33000,505,0.000
27674,5986610.92000,2102323.61000,505,0.000
27675,5986894.39000,2103014.68000,505,0.000
27676,5986587.75000,2103004.18000,505,0.000
27677,5986299.29000,2102312.62000,504,0.000
27678,5985988.35000,2102301.65000,498,0.000
27679,5986276.12000,2102993.52000,510,0.000
27680,5985965.16000,2102982.88000,504,0.000
27681,5986873.65000,2103695.15000,510,0.000
27682,5986563.17000,2103684.48000,510,0.000
27683,5986850.05000,2104372.97000,175,0.000
27684,5986539.24000,2104362.32000,187,0.000
27685,5986251.92000,2103673.79000,175,0.000
27686,5985942.14000,2103663.15000,509,0.000
27687,5986228.89000,2104351.69000,175,0.000
27688,5985918.42000,2104341.05000,187,0.000
27689,5985677.94000,2102290.71000,498,0.000
27690,5985368.12000,2102279.78000,504,0.000
27691,5985654.74000,2102972.25000,504,0.000
27692,5985344.91000,2102961.65000,504,0.000
27693,5985057.68000,2102269.77000,504,0.000
27694,5984902.15000,2102264.53000,504,0.000
27695,5984748.24000,2102261.28000,155,0.000
27696,5985034.52000,2102951.03000,509,0.000
27697,5984879.58000,2102945.72000,504,0.000
27698,5984725.13000,2102940.44000,155,0.000
27699,5985632.35000,2103652.50000,194,0.000
27700,5985321.16000,2103641.81000,194,0.000
27701,5985609.03000,2104330.46000,175,0.000
27702,5985298.98000,2104319.84000,194,0.000
27703,5985011.67000,2103630.33000,194,0.000
27704,5984856.14000,2103624.57000,194,0.000
27705,5984700.04000,2103618.78000,174,0.000
27706,5984988.13000,2104309.19000,194,0.000
27707,5984833.28000,2104303.89000,174,0.000
27708,5984678.56000,2104298.59000,184,0.000
27709,5986826.67000,2105052.51000,198,0.000
27710,5986515.86000,2105041.85000,198,0.000
27711,5986803.23000,2105733.74000,198,0.000
27712,5986492.43000,2105723.10000,208,0.000
27713,5986205.60000,2105031.21000,187,0.000
27714,5985895.24000,2105020.56000,198,0.000
27715,5986182.94000,2105712.52000,208,0.000
27716,5985872.01000,2105701.88000,198,0.000
27717,5986779.90000,2106412.08000,220,0.000
27718,5986469.09000,2106401.43000,208,0.000
27719,5986756.25000,2107099.58000,582,0.000
27720,5986159.60000,2106390.83000,220,0.000
27721,5986445.45000,2107088.63000,220,0.000
27722,5986135.97000,2107077.70000,220,0.000
27723,5985585.65000,2105009.95000,187,0.000
27724,5985275.14000,2104999.30000,194,0.000
27725,5985562.21000,2105691.28000,208,0.000
27726,5985252.14000,2105680.67000,194,0.000
27727,5985538.88000,2106369.56000,219,0.000
27728,5984964.83000,2104988.66000,194,0.000
27729,5984810.07000,2104983.35000,219,0.000
27730,5984655.18000,2104978.14000,184,0.000
27731,5985120.47000,2104993.99000,194,0.000
27732,5985228.81000,2106358.94000,219,0.000
27733,5984941.49000,2105670.04000,219,0.000
27734,5985092.03000,2105675.19000,194,0.000
27735,5984786.39000,2105664.74000,193,0.000
27736,5984918.27000,2106348.31000,219,0.000
27737,5984763.93000,2106343.02000,218,0.000
27738,5984631.75000,2105659.45000,193,0.000
27739,5985848.88000,2106380.18000,208,0.000
27740,5985825.81000,2107064.99000,220,0.000
27741,5985515.31000,2107054.62000,581,0.000
27742,5985205.23000,2107044.21000,219,0.000
27743,5984608.41000,2106337.69000,207,0.000
27745,5984894.82000,2107033.30000,581,0.000
27747,5984584.78000,2107024.62000,581,0.000
27748,5984438.01000,2102249.41000,496,0.000
27749,5984414.14000,2102929.80000,163,0.000
27750,5984128.85000,2102237.89000,496,0.000
27751,5984105.20000,2102919.22000,155,0.000
27752,5983531.50000,2101539.04000,496,0.000
27753,5983508.41000,2102217.44000,155,0.000
27754,5983818.69000,2102228.07000,155,0.000
27755,5983795.62000,2102908.63000,155,0.000
27756,5983485.24000,2102898.01000,163,0.000
27757,5984392.54000,2103607.38000,163,0.000
27758,5984082.59000,2103595.88000,163,0.000
27759,5984369.12000,2104288.11000,184,0.000
27760,5984059.14000,2104277.62000,184,0.000
27761,5983772.40000,2103584.38000,163,0.000
27762,5983462.62000,2103572.89000,163,0.000
27763,5983748.91000,2104267.12000,184,0.000
27764,5983197.88000,2102206.82000,155,0.000
27765,5982887.42000,2102196.48000,550,0.000
27766,5983174.72000,2102887.38000,155,0.000
27767,5982864.18000,2102876.75000,155,0.000
27768,5982576.98000,2102185.13000,550,0.000
27769,5982267.24000,2102174.80000,153,0.000
27770,5982554.01000,2102866.13000,153,0.000
27771,5983151.16000,2103561.35000,174,0.000
27772,5983439.10000,2104256.63000,174,0.000
27773,5983129.66000,2104246.15000,174,0.000
27774,5983106.28000,2104926.04000,193,0.000
27775,5982841.82000,2103549.87000,172,0.000
27776,5982531.24000,2103546.69000,160,0.000
27777,5982818.23000,2104235.61000,184,0.000
27778,5982794.84000,2104915.56000,192,0.000
27779,5982507.71000,2104225.10000,182,0.000
27780,5982485.00000,2104905.14000,182,0.000
27781,5984345.74000,2104967.73000,184,0.000
27782,5984322.31000,2105648.86000,207,0.000
27783,5984298.97000,2106327.09000,218,0.000
27784,5984035.76000,2104957.30000,193,0.000
27785,5984012.33000,2105638.26000,207,0.000
27786,5983725.52000,2104946.87000,193,0.000
27787,5983702.10000,2105627.64000,193,0.000
27788,5983989.00000,2106316.47000,207,0.000
27789,5983678.77000,2106305.85000,218,0.000
27790,5984275.39000,2107012.50000,581,0.000
27791,5983965.45000,2107000.95000,218,0.000
27792,5983655.19000,2106991.17000,218,0.000
27793,5983341.14000,2107142.18000,581,0.000
27794,5984066.76000,2107234.36000,581,0.000
27795,5983415.71000,2104936.45000,184,0.000
27796,5983392.29000,2105617.04000,207,0.000
27797,5983082.01000,2105606.43000,193,0.000
27798,5983368.96000,2106295.24000,207,0.000
27799,5983058.68000,2106284.61000,218,0.000
27800,5982771.43000,2105595.80000,206,0.000
27801,5982461.10000,2105585.19000,192,0.000
27802,5982748.10000,2106273.97000,207,0.000
27803,5982437.77000,2106263.34000,216,0.000
27804,5983345.36000,2106981.92000,218,0.000
27805,5983035.74000,2106972.02000,580,0.000
27808,5982724.48000,2106960.60000,580,0.000
27809,5982414.18000,2106949.05000,580,0.000
27810,5986658.82000,2109670.29000,581,0.000
27811,5986978.79000,2109806.45000,582,0.000
27812,5986954.28000,2110486.91000,250,0.000
27813,5986669.75000,2109795.29000,250,0.000
27814,5986643.64000,2110475.64000,250,0.000
27815,5986358.03000,2109784.03000,250,0.000
27816,5986333.54000,2110464.38000,250,0.000
27817,5986048.13000,2109772.83000,250,0.000
27818,5986023.38000,2110453.13000,250,0.000
27819,5984731.33000,2107336.66000,581,0.000
27820,5985415.98000,2109078.04000,581,0.000
27821,5985737.59000,2109761.61000,250,0.000
27822,5985711.19000,2110441.80000,625,0.000
27823,5984885.44000,2109593.04000,581,0.000
27824,5985427.70000,2109750.41000,581,0.000
27825,5985402.95000,2110430.61000,273,0.000
27826,5985101.25000,2109053.88000,581,0.000
27827,5983481.70000,2108345.04000,581,0.000
27828,5985117.89000,2109739.22000,581,0.000
27829,5985093.14000,2110419.37000,273,0.000
27830,5984808.69000,2109728.04000,257,0.000
27831,5984781.75000,2110408.06000,257,0.000
27832,5986929.79000,2111166.93000,625,0.000
27833,5986618.90000,2111155.61000,624,0.000
27834,5986905.30000,2111846.70000,624,0.000
27835,5986594.16000,2111835.55000,624,0.000
27836,5986309.05000,2111144.44000,625,0.000
27837,5985998.63000,2111133.30000,624,0.000
27838,5985973.93000,2111812.20000,624,0.000
27839,5986880.29000,2112546.05000,660,0.000
27840,5986566.95000,2112534.23000,624,0.000
27841,5987163.90000,2113262.57000,674,0.000
27842,5986853.80000,2113251.14000,660,0.000
27843,5986543.07000,2113239.69000,660,0.000
