OBS_route_id,OBS_agency,GTFS1.8_route_id,GTFS1.8_agency,
,SamTrans,samtrans_260A,samtrans,
SamTrans_262,SamTrans,samtrans_262,samtrans,
SamTrans_270,SamTrans,samtrans_270n,samtrans,
,SamTrans,samtrans_270s,samtrans,
SamTrans_271,SamTrans,samtrans_271,samtrans,
SamTrans_274,SamTrans,samtrans_274,samtrans,
SamTrans_280,SamTrans,samtrans_280,samtrans,
SamTrans_281,SamTrans,samtrans_281,samtrans,
SamTrans_292,SamTrans,samtrans_292N,samtrans,MULTI
SamTrans_292,SamTrans,samtrans_292NA,samtrans,MULTI
SamTrans_292,SamTrans,samtrans_292S,samtrans,MULTI
SamTrans_292,SamTrans,samtrans_292SA,samtrans,MULTI
SamTrans_294,SamTrans,samtrans_294,samtrans,
SamTrans_295,SamTrans,samtrans_295,samtrans,MULTI
SamTrans_295,SamTrans,samtrans_295A,samtrans,MULTI
SamTrans_296,SamTrans,samtrans_296,samtrans,MULTI
SamTrans_296,SamTrans,samtrans_296NBA,samtrans,MULTI
SamTrans_296,SamTrans,samtrans_296NBC,samtrans,MULTI
SamTrans_296,SamTrans,samtrans_296NBD,samtrans,MULTI
,SamTrans,samtrans_297,samtrans,
SamTrans_35,SamTrans,,samtrans,
SamTrans_359,SamTrans,,samtrans,
SamTrans_36,SamTrans,,samtrans,
SamTrans_390,SamTrans,samtrans_390,samtrans,
SamTrans_391,SamTrans,samtrans_391,samtrans,MULTI
SamTrans_391,SamTrans,samtrans_391NA,samtrans,MULTI
SamTrans_391,SamTrans,samtrans_391NC,samtrans,MULTI
SamTrans_391,SamTrans,samtrans_391SA,samtrans,MULTI
SamTrans_391,SamTrans,samtrans_391SC,samtrans,MULTI
,SamTrans,samtrans_397,samtrans,
,SamTrans,samtrans_53A,samtrans,
,SamTrans,samtrans_53B,samtrans,
SamTrans_54,SamTrans,samtrans_54A,samtrans,MULTI
SamTrans_54,SamTrans,samtrans_54B,samtrans,MULTI
SamTrans_54,SamTrans,samtrans_54C,samtrans,MULTI
,SamTrans,samtrans_55,samtrans,
,SamTrans,samtrans_58A,samtrans,
,SamTrans,samtrans_58B,samtrans,
,SamTrans,samtrans_72,samtrans,
,SamTrans,samtrans_72A,samtrans,
,SamTrans,samtrans_73,samtrans,
,SamTrans,samtrans_83A,samtrans,
,SamTrans,samtrans_83AR,samtrans,
,SamTrans,samtrans_83B,samtrans,
,SamTrans,samtrans_83BR,samtrans,
,SamTrans,samtrans_83C,samtrans,
,SamTrans,samtrans_83D,samtrans,
SamTrans_85,SamTrans,samtrans_85A,samtrans,MULTI
SamTrans_85,SamTrans,samtrans_85B,samtrans,MULTI
SamTrans_85,SamTrans,samtrans_85C,samtrans,MULTI
SamTrans_ECR,SamTrans,,samtrans,
SamTrans_KX,SamTrans,samtrans_KXN,samtrans,
SamTrans_KX,SamTrans,samtrans_KXS,samtrans,
Santa Rosa CityBus_1,Santa Rosa CityBus,santa_rosa_1CH,santa_rosa,
Santa Rosa CityBus_10,Santa Rosa CityBus,santa_rosa_10PinerRd,santa_rosa,
Santa Rosa CityBus_11,Santa Rosa CityBus,santa_rosa_11FL,santa_rosa,
Santa Rosa CityBus_12,Santa Rosa CityBus,santa_rosa_12RV,santa_rosa,
Santa Rosa CityBus_14,Santa Rosa CityBus,santa_rosa_14MN,santa_rosa,
Santa Rosa CityBus_15,Santa Rosa CityBus,santa_rosa_15,santa_rosa,
,Santa Rosa CityBus,santa_rosa_16,santa_rosa,
,Santa Rosa CityBus,santa_rosa_16e,santa_rosa,
,Santa Rosa CityBus,santa_rosa_16w,santa_rosa,
Santa Rosa CityBus_17,Santa Rosa CityBus,santa_rosa_17,santa_rosa,
Santa Rosa CityBus_18,Santa Rosa CityBus,santa_rosa_18,santa_rosa,
Santa Rosa CityBus_19,Santa Rosa CityBus,,santa_rosa,
Santa Rosa CityBus_2,Santa Rosa CityBus,santa_rosa_2BV,santa_rosa,
Santa Rosa CityBus_3,Santa Rosa CityBus,santa_rosa_3W9,santa_rosa,
Santa Rosa CityBus_4,Santa Rosa CityBus,santa_rosa_4R,santa_rosa,
Santa Rosa CityBus_5,Santa Rosa CityBus,santa_rosa_5SothPark,santa_rosa,
Santa Rosa CityBus_6,Santa Rosa CityBus,santa_rosa_6W3,santa_rosa,
Santa Rosa CityBus_7,Santa Rosa CityBus,,santa_rosa,
Santa Rosa CityBus_8,Santa Rosa CityBus,santa_rosa_8nMAY,santa_rosa,MULTI
Santa Rosa CityBus_8,Santa Rosa CityBus,santa_rosa_8sMAY,santa_rosa,MULTI
Santa Rosa CityBus_9,Santa Rosa CityBus,santa_rosa_9EBCRP,santa_rosa,MULTI
Santa Rosa CityBus_9,Santa Rosa CityBus,santa_rosa_9WBCRP,santa_rosa,MULTI
Sonoma County_10,Sonoma County,sonoma_county_transit_10RPL,sonoma_county_transit,
Sonoma County_12,Sonoma County,sonoma_county_transit_12RPL,sonoma_county_transit,
Sonoma County_14,Sonoma County,sonoma_county_transit_14RPL,sonoma_county_transit,
Sonoma County_20,Sonoma County,sonoma_county_transit_20MRL,sonoma_county_transit,
Sonoma County_20X,Sonoma County,sonoma_county_transit_20MRL,sonoma_county_transit,
Sonoma County_22,Sonoma County,sonoma_county_transit_22SEBX,sonoma_county_transit,
Sonoma County_24,Sonoma County,sonoma_county_transit_24S,sonoma_county_transit,
Sonoma County_26,Sonoma County,sonoma_county_transit_26,sonoma_county_transit,
,Sonoma County,sonoma_county_transit_28LP1,sonoma_county_transit,
,Sonoma County,sonoma_county_transit_28LP4,sonoma_county_transit,
Sonoma County_30,Sonoma County,sonoma_county_transit_30NBL,sonoma_county_transit,MULTI
Sonoma County_30,Sonoma County,sonoma_county_transit_30NBX,sonoma_county_transit,MULTI
Sonoma County_30,Sonoma County,sonoma_county_transit_30SBL,sonoma_county_transit,MULTI
Sonoma County_30,Sonoma County,sonoma_county_transit_30SBX,sonoma_county_transit,MULTI
Sonoma County_32,Sonoma County,sonoma_county_transit_32L,sonoma_county_transit,
Sonoma County_34,Sonoma County,sonoma_county_transit_34SNV_,sonoma_county_transit,
Sonoma County_40,Sonoma County,sonoma_county_transit_40EBL,sonoma_county_transit,MULTI
Sonoma County_40,Sonoma County,sonoma_county_transit_40WBL,sonoma_county_transit,MULTI
Sonoma County_42,Sonoma County,sonoma_county_transit_42L,sonoma_county_transit,
Sonoma County_44,Sonoma County,sonoma_county_transit_44NBL,sonoma_county_transit,MULTI
Sonoma County_44,Sonoma County,sonoma_county_transit_44SBL,sonoma_county_transit,MULTI
Sonoma County_46,Sonoma County,sonoma_county_transit_46SSU_,sonoma_county_transit,
Sonoma County_48,Sonoma County,sonoma_county_transit_48NBL,sonoma_county_transit,MULTI
Sonoma County_48,Sonoma County,sonoma_county_transit_48SBL,sonoma_county_transit,MULTI
Sonoma County_48X,Sonoma County,sonoma_county_transit_48NBL,sonoma_county_transit,MULTI
Sonoma County_48X,Sonoma County,sonoma_county_transit_48SBL,sonoma_county_transit,MULTI
Sonoma County_60,Sonoma County,sonoma_county_transit_60CNL,sonoma_county_transit,MULTI
Sonoma County_60,Sonoma County,sonoma_county_transit_60CSL,sonoma_county_transit,MULTI
Sonoma County_60,Sonoma County,sonoma_county_transit_60HL,sonoma_county_transit,MULTI
Sonoma County_60,Sonoma County,sonoma_county_transit_60HXS,sonoma_county_transit,MULTI
Sonoma County_62,Sonoma County,sonoma_county_transit_62NBL,sonoma_county_transit,
Sonoma County_62,Sonoma County,sonoma_county_transit_62SBL,sonoma_county_transit,
,Sonoma County,sonoma_county_transit_64NBL,sonoma_county_transit,
,Sonoma County,sonoma_county_transit_64SBL,sonoma_county_transit,
,Sonoma County,sonoma_county_transit_64NBL,sonoma_county_transit,
,Sonoma County,sonoma_county_transit_64SBL,sonoma_county_transit,
,Sonoma County,sonoma_county_transit_Temelec,sonoma_county_transit,
,Sonoma County,sonoma_county_transit_ValyMoonN,sonoma_county_transit,
,Sonoma County,sonoma_county_transit_ValyMoonS,sonoma_county_transit,
Sonoma County_66,Sonoma County,,sonoma_county_transit,
Tri-Delta_200,Tri-Delta,tri_delta_transit_200,tri_delta_transit,
Tri-Delta_201,Tri-Delta,,tri_delta_transit,
Tri-Delta_300,Tri-Delta,tri_delta_transit_300,tri_delta_transit,
Tri-Delta_379,Tri-Delta,,tri_delta_transit,
Tri-Delta_380,Tri-Delta,tri_delta_transit_380TRI_,tri_delta_transit,
Tri-Delta_383CC,Tri-Delta,tri_delta_transit_383TRI_CCW,tri_delta_transit,
Tri-Delta_383CL,Tri-Delta,tri_delta_transit_383TR,tri_delta_transit,
,Tri-Delta,tri_delta_transit_384TR,tri_delta_transit,
Tri-Delta_385,Tri-Delta,tri_delta_transit_385TR,tri_delta_transit,
Tri-Delta_386,Tri-Delta,,tri_delta_transit,
Tri-Delta_387,Tri-Delta,tri_delta_transit_387TRI_,tri_delta_transit,
Tri-Delta_388,Tri-Delta,tri_delta_transit_388TRI_,tri_delta_transit,
Tri-Delta_389,Tri-Delta,tri_delta_transit_389TR_CCW,tri_delta_transit,MULTI
Tri-Delta_389,Tri-Delta,tri_delta_transit_389TR_CW,tri_delta_transit,MULTI
Tri-Delta_390,Tri-Delta,tri_delta_transit_390TRI_,tri_delta_transit,
Tri-Delta_391,Tri-Delta,tri_delta_transit_391EBTR,tri_delta_transit,MULTI
Tri-Delta_391,Tri-Delta,tri_delta_transit_391WBTR,tri_delta_transit,MULTI
Tri-Delta_392,Tri-Delta,,tri_delta_transit,
Tri-Delta_393,Tri-Delta,,tri_delta_transit,
Tri-Delta_394,Tri-Delta,,tri_delta_transit,
Tri-Delta_395,Tri-Delta,,tri_delta_transit,
,Tri-Delta,tri_delta_transit_70,tri_delta_transit,
,Tri-Delta,tri_delta_transit_BDAR,tri_delta_transit,
Union City_1A,Union City,union_city_transit_1AN_1BS,union_city_transit,MULTI
Union City_1A,Union City,union_city_transit_1AS_1BN,union_city_transit,MULTI
Union City_1B,Union City,union_city_transit_1AN_1BS,union_city_transit,MULTI
Union City_1B,Union City,union_city_transit_1AS_1BN,union_city_transit,MULTI
Union City_2,Union City,union_city_transit_2ebWHIP,union_city_transit,MULTI
Union City_2,Union City,union_city_transit_2ebWHIP,union_city_transit,MULTI
Union City_3,Union City,union_city_transit_3ebALM,union_city_transit,MULTI
Union City_3,Union City,union_city_transit_3wbALM,union_city_transit,MULTI
Union City_4,Union City,union_city_transit_4SH,union_city_transit,
VALLEJO TRANSIT,VALLEJO TRANSIT,,UNMODELED,
VTA,VTA,,scvta,
WESTCAT,WESTCAT,,westcat,
WHEELS (LAVTA),WHEELS (LAVTA),,lavta,
