trip_list_id_num,person_id,o_taz,d_taz,mode,purpose,departure_time,arrival_time,time_target,vot
2127,3925,1355,521,walk-transit-walk,work,5:17:00,5:17:00,departure,30.05
2128,3926,1378,1545,walk-transit-walk,other,9:54:00,9:54:00,departure,1
2129,3926,1982,1970,walk-transit-walk,other,9:17:00,9:17:00,departure,1
2130,3928,1537,1244,walk-transit-walk,other,6:50:00,6:50:00,departure,1
2131,3932,1311,1211,walk-transit-walk,work,6:46:00,6:46:00,departure,24.04
2132,3933,1977,146,walk-transit-walk,work,11:03:00,11:03:00,departure,30.05
2133,3934,1258,1558,walk-transit-walk,work,12:43:00,12:43:00,departure,30.05
2134,3937,368,1558,walk-transit-walk,work,7:57:00,7:57:00,departure,50
2135,3945,1341,1427,walk-transit-walk,work,6:57:00,6:57:00,departure,50
2136,3947,1211,185,walk-transit-walk,work,8:45:00,8:45:00,departure,21.03
2137,3947,1971,730,walk-transit-walk,work_based,,,departure,1
2138,3950,588,1348,walk-transit-walk,work,8:20:00,8:20:00,departure,15.02
2139,3952,535,1340,walk-transit-walk,work,7:37:00,7:37:00,departure,36.06
2140,3953,1233,600,walk-transit-walk,work,7:28:00,7:28:00,departure,50
2141,3956,1969,855,walk-transit-walk,other,4:43:00,4:43:00,departure,1
2142,3958,2134,2114,walk-transit-walk,work,6:40:00,6:40:00,departure,7.21
2143,3960,1356,724,walk-transit-walk,work,7:46:00,7:46:00,departure,30.05
2144,3962,1357,924,walk-transit-walk,other,15:16:00,15:16:00,departure,1
2145,3968,2132,1968,walk-transit-walk,grade_school,11:34:00,11:34:00,departure,1
2146,3970,1535,1354,walk-transit-walk,work,6:29:00,6:29:00,departure,30.05
2147,3974,1354,2022,walk-transit-walk,college,9:17:00,9:17:00,departure,1
2148,3975,2121,2018,walk-transit-walk,other,7:04:00,7:04:00,departure,1
2149,3976,1251,1539,walk-transit-walk,work,10:21:00,10:21:00,departure,4.21
2150,3980,2152,2116,walk-transit-walk,work,20:43:00,20:43:00,departure,1
2151,3983,1999,2049,walk-transit-walk,other,,,departure,1
2152,3986,406,1366,walk-transit-walk,work,16:30:00,16:30:00,departure,8.41
2153,3988,1378,1372,walk-transit-walk,work,8:41:00,8:41:00,departure,30.05
2154,3990,2136,2008,walk-transit-walk,other,8:52:00,8:52:00,departure,1
2155,3993,2134,2146,walk-transit-walk,other,12:10:00,12:10:00,departure,1
2156,3995,927,1251,walk-transit-walk,other,10:20:00,10:20:00,departure,10.07
2157,3997,1998,1946,walk-transit-walk,work,7:33:00,7:33:00,departure,36.06
2158,3999,1537,1450,walk-transit-walk,work,4:32:00,4:32:00,departure,6.81
2159,4001,2150,1944,walk-transit-walk,other,11:00:00,11:00:00,departure,24.16
2160,4002,1422,1286,walk-transit-walk,work,6:21:00,6:21:00,departure,15.02
2161,4003,1354,657,walk-transit-walk,work,7:32:00,7:32:00,departure,30.05
2162,4004,534,1341,walk-transit-walk,other,7:49:00,7:49:00,departure,40.26
2163,4004,1896,2209,walk-transit-walk,other,5:56:00,5:56:00,departure,13.42
2164,4006,1914,1968,walk-transit-walk,other,11:46:00,11:46:00,departure,1
2165,4007,1538,927,walk-transit-walk,work,4:47:00,4:47:00,departure,50
2166,4008,2113,2150,walk-transit-walk,work,12:57:00,12:57:00,departure,3.61
2167,4013,247,1558,walk-transit-walk,work,6:56:00,6:56:00,departure,7.51
2168,4014,1244,633,walk-transit-walk,work,13:19:00,13:19:00,departure,14.02
2169,4014,1970,1847,walk-transit-walk,high_school,7:11:00,7:11:00,departure,1
2170,4015,2112,2145,walk-transit-walk,other,12:02:00,12:02:00,departure,13.69
2171,4018,1998,776,walk-transit-walk,work,12:04:00,12:04:00,departure,1
2172,4019,1971,940,walk-transit-walk,work,5:25:00,5:25:00,departure,30.05
2173,4021,1378,1341,walk-transit-walk,other,14:49:00,14:49:00,departure,1
2174,4024,1377,693,walk-transit-walk,work,7:32:00,7:32:00,departure,50
2175,4027,1558,1348,walk-transit-walk,work,4:53:00,4:53:00,departure,14.42
2176,4028,1331,308,walk-transit-walk,other,12:32:00,12:32:00,departure,1
2177,4030,1240,1356,walk-transit-walk,work,8:23:00,8:23:00,departure,7.21
2178,4034,924,1354,walk-transit-walk,college,7:33:00,7:33:00,departure,1
2179,4035,1284,641,walk-transit-walk,work,8:14:00,8:14:00,departure,10.22
2180,4039,1971,2042,walk-transit-walk,work,5:50:00,5:50:00,departure,20.03
2181,4040,761,1309,walk-transit-walk,work,5:29:00,5:29:00,departure,21.03
2182,4041,1665,690,walk-transit-walk,work,5:15:00,5:15:00,departure,1
2183,4045,1970,2132,walk-transit-walk,work,6:44:00,6:44:00,departure,1
2184,4048,681,1257,walk-transit-walk,other,11:00:00,11:00:00,departure,14.09
2185,4054,1286,1391,walk-transit-walk,work,8:55:00,8:55:00,departure,1
2186,4054,2134,2011,walk-transit-walk,work,20:33:00,20:33:00,departure,2.8
2187,4057,1362,1277,walk-transit-walk,work,15:54:00,15:54:00,departure,2.4
2188,4061,1355,1377,walk-transit-walk,other,9:41:00,9:41:00,departure,1
2189,4062,1284,1280,walk-transit-walk,work,7:51:00,7:51:00,departure,30.05
2190,4070,643,875,walk-transit-walk,other,7:53:00,7:53:00,departure,1
2191,4076,1251,1442,walk-transit-walk,work,6:56:00,6:56:00,departure,15.02
2192,4080,1354,1260,walk-transit-walk,work,8:03:00,8:03:00,departure,15.02
2193,4090,38,1378,walk-transit-walk,work,8:29:00,8:29:00,departure,4.81
2194,4092,1549,1378,walk-transit-walk,other,12:16:00,12:16:00,departure,20.13
2195,4095,1378,1340,walk-transit-walk,other,7:38:00,7:38:00,departure,13.69
2196,4096,1555,1340,walk-transit-walk,work,8:04:00,8:04:00,departure,36.06
2197,4098,734,1377,walk-transit-walk,other,,,departure,10.07
2198,4099,776,1286,walk-transit-walk,work,7:48:00,7:48:00,departure,10.22
2199,4100,1351,1260,walk-transit-walk,work,7:59:00,7:59:00,departure,10.22
2200,4100,2121,741,walk-transit-walk,work,4:44:00,4:44:00,departure,14.02
2201,4102,2149,665,walk-transit-walk,work,4:19:00,4:19:00,departure,50
2202,4106,2122,1945,walk-transit-walk,work,4:37:00,4:37:00,departure,36.06
2203,4107,1358,1239,walk-transit-walk,work,6:54:00,6:54:00,departure,14.42
2204,4108,598,1237,walk-transit-walk,work,6:00:00,6:00:00,departure,30.05
2205,4109,1355,1973,walk-transit-walk,work,6:37:00,6:37:00,departure,10.22
2206,4111,519,1351,walk-transit-walk,work,8:51:00,8:51:00,departure,24.04
2207,4115,598,2109,walk-transit-walk,work,20:08:00,20:08:00,departure,1
2208,4117,644,1351,walk-transit-walk,work,12:10:00,12:10:00,departure,24.04
2209,4118,357,1315,walk-transit-walk,work,8:44:00,8:44:00,departure,4.21
2210,4120,557,1356,walk-transit-walk,work,9:02:00,9:02:00,departure,15.02
2211,4125,1325,1530,walk-transit-walk,work,6:55:00,6:55:00,departure,21.03
2212,4125,2294,158,walk-transit-walk,work,6:21:00,6:21:00,departure,30.05
2213,4128,1323,1211,walk-transit-walk,work,11:11:00,11:11:00,departure,4.81
2214,4128,2224,578,walk-transit-walk,work,5:11:00,5:11:00,departure,15.02
2215,4133,1557,1390,walk-transit-walk,work,8:46:00,8:46:00,departure,10.02
2216,4136,1237,1450,walk-transit-walk,work,8:56:00,8:56:00,departure,15.02
2217,4143,1425,1239,walk-transit-walk,other,7:20:00,7:20:00,departure,14.09
2218,4145,1450,1314,walk-transit-walk,work,10:20:00,10:20:00,departure,30.05
2219,4148,192,1557,walk-transit-walk,college,8:27:00,8:27:00,departure,1
2220,4150,1538,1317,walk-transit-walk,work,6:42:00,6:42:00,departure,30.05
2221,4156,1284,1260,walk-transit-walk,work,8:57:00,8:57:00,departure,10.22
2222,4164,2121,605,walk-transit-walk,work,5:39:00,5:39:00,departure,30.05
2223,4171,1310,359,walk-transit-walk,work,5:23:00,5:23:00,departure,15.02
2224,4179,1354,544,walk-transit-walk,work,8:00:00,8:00:00,departure,36.06
2225,4182,657,1450,walk-transit-walk,work,8:14:00,8:14:00,departure,50
2226,4183,928,1351,walk-transit-walk,work,5:25:00,5:25:00,departure,36.06
2227,4188,1557,1317,walk-transit-walk,college,7:13:00,7:13:00,departure,1
2228,4190,563,1265,walk-transit-walk,work,5:05:00,5:05:00,departure,36.06
2229,4191,1374,935,walk-transit-walk,other,10:56:00,10:56:00,departure,1
2230,4192,1354,1595,walk-transit-walk,work,5:50:00,5:50:00,departure,15.02
2231,4197,1279,1311,walk-transit-walk,other,8:15:00,8:15:00,departure,1
2232,4198,1378,642,walk-transit-walk,work,7:55:00,7:55:00,departure,36.06
2233,4200,751,1390,walk-transit-walk,work,7:05:00,7:05:00,departure,42.07
2234,4202,571,1244,walk-transit-walk,work,7:42:00,7:42:00,departure,10.22
2235,4206,923,1311,walk-transit-walk,work,6:41:00,6:41:00,departure,36.06
2236,4207,2115,2208,walk-transit-walk,work,5:51:00,5:51:00,departure,4.81
2237,4216,1248,1287,walk-transit-walk,work,8:30:00,8:30:00,departure,10.22
2238,4220,773,1315,walk-transit-walk,work,6:38:00,6:38:00,departure,50
2239,4223,370,1341,walk-transit-walk,work,7:27:00,7:27:00,departure,1
2240,4226,1249,1283,walk-transit-walk,high_school,6:35:00,6:35:00,departure,1
2241,4226,2145,2121,walk-transit-walk,work,5:54:00,5:54:00,departure,42.07
2242,4238,1974,150,walk-transit-walk,work,5:26:00,5:26:00,departure,1
2243,4239,1315,1539,walk-transit-walk,work,6:37:00,6:37:00,departure,42.07
2244,4249,669,1284,walk-transit-walk,work,6:12:00,6:12:00,departure,15.02
2245,4251,1558,657,walk-transit-walk,work,8:35:00,8:35:00,departure,36.06
2246,4264,1239,1422,walk-transit-walk,work,8:03:00,8:03:00,departure,7.51
2247,4269,278,1354,walk-transit-walk,work,7:48:00,7:48:00,departure,6.81
2248,4270,1373,48,walk-transit-walk,other,14:58:00,14:58:00,departure,1
2249,4272,1280,734,walk-transit-walk,work,6:03:00,6:03:00,departure,10.02
2250,4272,2056,2150,walk-transit-walk,work,5:20:00,5:20:00,departure,15.02
2251,4285,242,1355,walk-transit-walk,work,8:27:00,8:27:00,departure,36.06
2252,4290,771,1315,walk-transit-walk,work,9:35:00,9:35:00,departure,50
2253,4292,1629,1434,walk-transit-walk,work,13:55:00,13:55:00,departure,36.06
2254,4293,2121,568,walk-transit-walk,work,5:27:00,5:27:00,departure,36.06
2255,4295,1309,1310,walk-transit-walk,other,20:18:00,20:18:00,departure,1
2256,4296,1355,1303,walk-transit-walk,work,7:29:00,7:29:00,departure,14.02
2257,4297,1360,1428,walk-transit-walk,work,9:30:00,9:30:00,departure,42.07
2258,4302,1355,1632,walk-transit-walk,other,6:52:00,6:52:00,departure,14.09
2259,4304,743,1232,walk-transit-walk,college,8:19:00,8:19:00,departure,1
2260,4309,1557,1354,walk-transit-walk,college,13:55:00,13:55:00,departure,1
2261,4309,1975,1828,walk-transit-walk,work,5:40:00,5:40:00,departure,1
2262,4311,1974,933,walk-transit-walk,work,5:52:00,5:52:00,departure,30.05
2263,4312,1403,1327,walk-transit-walk,work,6:50:00,6:50:00,departure,15.02
2264,4316,1309,233,walk-transit-walk,work,7:28:00,7:28:00,departure,42.07
2265,4318,1397,1284,walk-transit-walk,work,5:49:00,5:49:00,departure,1
2266,4320,2111,774,walk-transit-walk,work,6:56:00,6:56:00,departure,1
2267,4329,1429,378,walk-transit-walk,work,7:30:00,7:30:00,departure,7.21
2268,4334,2136,1985,walk-transit-walk,work,6:57:00,6:57:00,departure,21.03
2269,4337,607,1378,walk-transit-walk,work,7:10:00,7:10:00,departure,50
2270,4339,1977,742,walk-transit-walk,college,6:15:00,6:15:00,departure,1
2271,4348,1538,1378,walk-transit-walk,work,9:44:00,9:44:00,departure,21.03
2272,4349,1378,793,walk-transit-walk,other,13:35:00,13:35:00,departure,20.13
2273,4350,1349,1558,walk-transit-walk,work,5:03:00,5:03:00,departure,21.03
2274,4351,745,1357,walk-transit-walk,other,13:38:00,13:38:00,departure,5.64
2275,4352,785,1320,walk-transit-walk,work,8:35:00,8:35:00,departure,21.03
2276,4355,1309,1355,walk-transit-walk,work,12:34:00,12:34:00,departure,36.06
2277,4363,2116,647,walk-transit-walk,work,6:31:00,6:31:00,departure,6.81
2278,4368,928,1350,walk-transit-walk,work,6:27:00,6:27:00,departure,7.21
2279,4372,605,1365,walk-transit-walk,work,7:26:00,7:26:00,departure,42.07
2280,4376,1240,1341,walk-transit-walk,work,7:58:00,7:58:00,departure,21.03
2281,4379,935,1354,walk-transit-walk,work,8:00:00,8:00:00,departure,30.05
2282,4380,1329,1284,walk-transit-walk,other,10:49:00,10:49:00,departure,1
2283,4384,1549,1349,walk-transit-walk,work,10:31:00,10:31:00,departure,10.02
2284,4387,243,1251,walk-transit-walk,work,6:45:00,6:45:00,departure,36.06
2285,4388,1260,740,walk-transit-walk,work,7:57:00,7:57:00,departure,24.04
2286,4389,1234,1264,walk-transit-walk,work,10:31:00,10:31:00,departure,15.02
2287,4392,1426,1309,walk-transit-walk,work,5:28:00,5:28:00,departure,30.05
2288,4393,521,1260,walk-transit-walk,work,15:37:00,15:37:00,departure,36.06
2289,4396,573,1395,walk-transit-walk,work,8:32:00,8:32:00,departure,30.05
2290,4398,1451,751,walk-transit-walk,work,6:27:00,6:27:00,departure,30.05
2291,4401,620,2224,walk-transit-walk,other,7:34:00,7:34:00,departure,14.09
2292,4406,1355,1427,walk-transit-walk,work,7:55:00,7:55:00,departure,15.02
2293,4408,1450,241,walk-transit-walk,other,9:31:00,9:31:00,departure,7.05
2294,4408,744,2224,walk-transit-walk,other,7:14:00,7:14:00,departure,20.13
2295,4409,1443,1557,walk-transit-walk,college,13:24:00,13:24:00,departure,1
2296,4413,643,1828,walk-transit-walk,work,7:34:00,7:34:00,departure,2.8
2297,4413,2121,936,walk-transit-walk,work,6:37:00,6:37:00,departure,42.07
2298,4414,1279,1315,walk-transit-walk,work,8:20:00,8:20:00,departure,24.04
2299,4422,2027,2145,walk-transit-walk,work,17:04:00,17:04:00,departure,8.41
2300,4423,1311,822,walk-transit-walk,work,8:39:00,8:39:00,departure,30.05
2301,4424,1284,643,walk-transit-walk,other,19:37:00,19:37:00,departure,20.13
2302,4428,1239,1357,walk-transit-walk,other,4:01:00,4:01:00,departure,13.69
2303,4435,1237,1351,walk-transit-walk,work,9:09:00,9:09:00,departure,10.22
2304,4440,282,1544,walk-transit-walk,other,7:33:00,7:33:00,departure,1
2305,4443,924,1315,walk-transit-walk,work,8:16:00,8:16:00,departure,1
2306,4445,850,1283,walk-transit-walk,college,7:26:00,7:26:00,departure,1
2307,4446,1320,1557,walk-transit-walk,work,5:54:00,5:54:00,departure,1
2308,4447,632,1240,walk-transit-walk,work,6:57:00,6:57:00,departure,21.03
2309,4448,633,1355,walk-transit-walk,other,4:09:00,4:09:00,departure,24.16
2310,4448,1915,934,walk-transit-walk,work,17:33:00,17:33:00,departure,50
2311,4449,743,1315,walk-transit-walk,work,9:50:00,9:50:00,departure,36.06
2312,4452,620,2224,walk-transit-walk,other,7:15:00,7:15:00,departure,14.09
2313,4454,1443,1281,walk-transit-walk,work,11:00:00,11:00:00,departure,7.21
2314,4455,1283,1557,walk-transit-walk,work,6:47:00,6:47:00,departure,30.05
2315,4462,1358,1669,walk-transit-walk,other,5:18:00,5:18:00,departure,1
2316,4468,1240,765,walk-transit-walk,work,7:35:00,7:35:00,departure,36.06
2317,4470,1560,304,walk-transit-walk,other,13:42:00,13:42:00,departure,1
2318,4476,1993,647,walk-transit-walk,work,6:06:00,6:06:00,departure,30.05
2319,4478,1249,1340,walk-transit-walk,other,9:30:00,9:30:00,departure,1
2320,4479,1280,1356,walk-transit-walk,other,13:17:00,13:17:00,departure,1
2321,4481,1256,1301,walk-transit-walk,college,9:11:00,9:11:00,departure,1
2322,4482,2152,742,walk-transit-walk,work,7:08:00,7:08:00,departure,50
2323,4485,1356,1260,walk-transit-walk,work,6:47:00,6:47:00,departure,8.41
2324,4487,1977,1999,walk-transit-walk,high_school,7:54:00,7:54:00,departure,1
2325,4489,1340,1700,walk-transit-walk,work,7:51:00,7:51:00,departure,30.05
2326,4498,1673,1450,walk-transit-walk,work,6:55:00,6:55:00,departure,42.07
2327,4504,2002,2114,walk-transit-walk,work,6:50:00,6:50:00,departure,21.03
2328,4506,1251,1236,walk-transit-walk,other,,,departure,1
2329,4510,1543,1351,walk-transit-walk,work,7:34:00,7:34:00,departure,36.06
2330,4510,2113,158,walk-transit-walk,work,6:58:00,6:58:00,departure,1
2331,4513,1467,655,walk-transit-walk,other,8:33:00,8:33:00,departure,48.32
2332,4514,655,1378,walk-transit-walk,work,8:48:00,8:48:00,departure,36.06
2333,4518,1471,1354,walk-transit-walk,work,7:53:00,7:53:00,departure,30.05
2334,4521,1403,924,walk-transit-walk,work,7:40:00,7:40:00,departure,30.05
2335,4525,2145,827,walk-transit-walk,work,7:25:00,7:25:00,departure,1
2336,4529,1998,1239,walk-transit-walk,other,18:05:00,18:05:00,departure,28.19
2337,4531,1999,1239,walk-transit-walk,other,7:22:00,7:22:00,departure,20.13
2338,4533,1315,1548,walk-transit-walk,work,7:28:00,7:28:00,departure,50
2339,4535,331,1315,walk-transit-walk,work,7:56:00,7:56:00,departure,30.05
2340,4535,2116,2002,walk-transit-walk,work,7:39:00,7:39:00,departure,30.05
2341,4536,1275,1534,walk-transit-walk,work,5:35:00,5:35:00,departure,30.05
2342,4541,1354,1251,walk-transit-walk,work,8:18:00,8:18:00,departure,50
2343,4542,751,1443,walk-transit-walk,work,9:21:00,9:21:00,departure,24.04
2344,4547,1356,373,walk-transit-walk,work,7:54:00,7:54:00,departure,10.02
2345,4549,2145,957,walk-transit-walk,work,7:25:00,7:25:00,departure,7.51
2346,4560,928,1356,walk-transit-walk,work,8:57:00,8:57:00,departure,36.06
2347,4561,1251,633,walk-transit-walk,work,7:47:00,7:47:00,departure,50
2348,4562,1916,592,walk-transit-walk,work_based,7:41:00,7:41:00,departure,1
2349,4565,2115,1968,walk-transit-walk,work,7:03:00,7:03:00,departure,1
2350,4566,1244,1378,walk-transit-walk,other,9:47:00,9:47:00,departure,1
2351,4571,1426,831,walk-transit-walk,work,7:46:00,7:46:00,departure,21.03
2352,4573,673,1284,walk-transit-walk,work,7:32:00,7:32:00,departure,50
2353,4576,927,1315,walk-transit-walk,other,10:00:00,10:00:00,departure,1
2354,4577,642,1377,walk-transit-walk,work,9:47:00,9:47:00,departure,30.05
2355,4593,1354,1260,walk-transit-walk,work,8:41:00,8:41:00,departure,10.02
2356,4600,1258,1354,walk-transit-walk,work,7:50:00,7:50:00,departure,42.07
2357,4604,1557,189,walk-transit-walk,work,7:59:00,7:59:00,departure,30.05
2358,4608,734,1404,walk-transit-walk,work,7:12:00,7:12:00,departure,10.22
2359,4614,1527,1372,walk-transit-walk,work,6:40:00,6:40:00,departure,14.02
2360,4615,949,1378,walk-transit-walk,work,6:43:00,6:43:00,departure,50
2361,4625,1557,1244,walk-transit-walk,college,9:26:00,9:26:00,departure,1
2362,4626,521,1354,walk-transit-walk,work_based,12:34:00,12:34:00,departure,28.19
2363,4630,1353,912,walk-transit-walk,work,4:14:00,4:14:00,departure,14.02
2364,4632,2121,2113,walk-transit-walk,work,8:09:00,8:09:00,departure,30.05
2365,4636,669,1358,walk-transit-walk,work,5:35:00,5:35:00,departure,50
2366,4636,2153,937,walk-transit-walk,work,8:54:00,8:54:00,departure,36.06
2367,4637,927,1414,walk-transit-walk,work,5:17:00,5:17:00,departure,50
2368,4639,2116,789,walk-transit-walk,work,8:39:00,8:39:00,departure,21.03
2369,4641,1351,1275,walk-transit-walk,work,7:57:00,7:57:00,departure,30.05
2370,4643,335,1354,walk-transit-walk,work,6:51:00,6:51:00,departure,14.02
2371,4644,1377,1315,walk-transit-walk,work,7:28:00,7:28:00,departure,4.81
2372,4646,2004,648,walk-transit-walk,work,7:58:00,7:58:00,departure,15.02
2373,4647,2121,777,walk-transit-walk,work,8:58:00,8:58:00,departure,50
2374,4655,1503,1340,walk-transit-walk,other,9:00:00,9:00:00,departure,1
2375,4656,655,1538,walk-transit-walk,work_based,9:04:00,9:04:00,departure,1
2376,4657,657,1315,walk-transit-walk,work,7:37:00,7:37:00,departure,50
2377,4658,1354,1558,walk-transit-walk,other,9:13:00,9:13:00,departure,28.19
2378,4663,1998,1946,walk-transit-walk,other,,,departure,20.13
2379,4664,2051,1310,walk-transit-walk,work,4:45:00,4:45:00,departure,30.05
2380,4664,2145,944,walk-transit-walk,work,8:09:00,8:09:00,departure,30.05
2381,4666,2111,813,walk-transit-walk,work,7:48:00,7:48:00,departure,14.42
2382,4670,2145,608,walk-transit-walk,work,8:22:00,8:22:00,departure,50
2383,4672,696,1366,walk-transit-walk,work,8:37:00,8:37:00,departure,6.81
2384,4676,618,1541,walk-transit-walk,other,10:23:00,10:23:00,departure,13.42
2385,4685,1915,741,walk-transit-walk,work,7:44:00,7:44:00,departure,50
2386,4686,1916,1890,walk-transit-walk,work,,,departure,21.03
2387,4687,591,1354,walk-transit-walk,work,11:37:00,11:37:00,departure,20.03
2388,4690,1259,740,walk-transit-walk,work,9:37:00,9:37:00,departure,21.03
2389,4694,1595,1321,walk-transit-walk,other,4:30:00,4:30:00,departure,1
2390,4696,640,1234,walk-transit-walk,work,8:17:00,8:17:00,departure,42.07
2391,4709,642,1434,walk-transit-walk,work_based,10:44:00,10:44:00,departure,14.09
2392,4710,189,1356,walk-transit-walk,work,6:57:00,6:57:00,departure,36.06
2393,4711,1240,1251,walk-transit-walk,work_based,14:54:00,14:54:00,departure,1.61
2394,4712,1280,630,walk-transit-walk,work,7:30:00,7:30:00,departure,36.06
